rowname,10_WT_B_S18,11_WT_C_S19,12_WT_D_S20,13_TRMB_A_S21,14_TRMB_B_S22,15_TRMB_C_S23,16_TRMB_D_S24,1_WT_A_S9,2_WT_B_S10,3_WT_C_S11,4_WT_D_S12,5_TRMB_A_S13,6_TRMB_B_S14,7_TRMB_C_S15,8_TRMB_D_S16,9_WT_A_S17,aBWT_C_noglu_24_S20_SP,aCWT_D_noglu_24_S21_SP,aFTrmB_C_noglu_24_S48_S1,aGTrmB_D_noglu_24_S42_S1,RWT_A_glu_24_S41_S1,SWT_B_glu_24_S16_SP,TWT_C_glu_24_S17_SP,UWT_D_glu_24_S46_S1,VTrmB_A_glu_24_S25_S1,WTrmB_B_glu_24_S11_S1,XTrmB_C_glu_24_S26_S1,YTrmB_D_glu_24_S18_SP,ZWT_A_noglu_24_S47_S1
HAH_RS08010,6349.86221920545,4876.485534054599,4610.896392839883,3843.405550213047,4094.179213823241,3199.8313003155918,3387.4206745079177,6396.487318875305,6780.585246763606,5305.265706878098,9443.279732649036,6747.035939614262,5954.699268624645,6343.894438386067,6318.2798037192615,6324.531396759664,3497.5362664702902,4771.642308201231,1629.1873889782717,1669.4212113936228,4795.63006789448,3893.3244059383956,4883.232185174238,6040.213340172401,5228.7072875037675,4788.108984978545,4023.3347517917905,5182.722306927937,4196.511683678035
HAH_RS08015,756.5899537629773,831.3628103649695,703.7245127589262,750.9252422456674,832.0428724866586,584.6657455062129,795.7371503999988,726.3823560291775,668.1560558302031,702.7497484857183,732.1675286401567,635.8748711275647,719.305574582606,624.5015033686038,638.9620223692527,813.2335006211634,664.1430054294696,634.7878906154594,601.6885243385663,547.7349459704259,904.7242914770103,819.0912236082406,695.1749780374297,522.1697285753312,1053.1292971367886,892.404710160361,828.6253632554304,926.1161372148288,745.1983621977845
HAH_RS08020,1735.41260021541,1734.376661420456,2117.843912805299,1862.516549116717,1816.9099460422954,1720.225929919002,1823.2093167623098,2132.162439625102,2150.3992873287193,2186.018332311711,2248.472723652757,2084.3171161659966,2317.8902835349895,2345.0031451491077,2485.5415886337923,1847.8534124921375,2271.940253706118,2072.4137994102775,2662.8574179701673,2495.236976087496,3101.9118564926066,2758.710509779431,2422.837155871531,2246.230125509399,2588.641064626467,3084.6326521661085,2797.182856072199,2860.0818358177316,2487.122997259608
HAH_RS08025,272.17262363090606,318.2149160078844,275.15294930147587,218.24920833741075,211.31247555216726,145.63875971093393,189.1366674398284,333.59086208325743,361.70070417017234,405.8132350410486,287.3642909902911,349.0222277201041,308.43823038102147,300.8015574558775,344.2950703057624,324.848402436908,278.90360429288796,270.47484034919574,212.90517015056957,160.10713805289373,359.8623232205475,378.9089237327889,344.3986129726716,300.8477890211319,449.06476219037756,403.6531009670494,396.76352568399983,378.6785983278411,300.9575249514142
HAH_RS08030,1108.6664669002043,954.6447480236532,1419.1221809427634,1601.727240849133,1556.5427886655177,1865.864689629936,1400.6336994192698,2270.297247304648,2229.619038097979,3532.1305265942137,2112.433245471183,1965.4314198488362,2771.3405177518644,2970.545484356659,2713.003797244206,1212.6190364939373,1133.8434109161851,1108.8855132683582,2031.8558629586967,1584.2179975760012,3953.4170720003813,4783.549089206509,6447.907365099462,4932.103154675614,3201.3971756152723,5110.428998437308,4259.866853641867,4088.4352393998124,1213.8411609267018
HAH_RS08035,418.2469216346492,576.3694008487178,395.2196908148472,486.4367948537205,541.4882186024286,506.56959899455273,550.3706629104917,627.7146362580731,645.2240227127859,591.0450600946283,649.6267216535837,667.505010514699,771.0955759525536,693.1966687391503,808.5247596970156,448.3352951440887,642.8758460607309,548.922861933175,578.5466580178521,477.51251699985846,755.2040304205857,653.5826788550708,611.555561718962,602.4458219051594,742.4054536211887,766.6396581799557,733.2495157352381,766.7653605892931,583.1443103008692
HAH_RS08040,83.64938432692983,100.10071861175172,121.73433514550145,240.4440430835881,196.21872729844102,219.51349289763954,190.84060138072775,136.2554225410488,165.7360575304248,188.05979184829081,129.92534433071674,175.60180832167737,159.97355978717158,198.79964523900557,168.52881819771554,99.01201307152331,152.5159143300978,95.67817481740258,470.55128185451974,392.30930318223665,208.65256768890902,223.26046249682912,160.86108054484865,144.797065538849,173.10722284435522,250.02393567362014,199.90777640232298,215.2117499813507,130.76948589364983
HAH_RS08045,112.36484461826396,151.73161557991838,120.0667415133713,99.87675635779813,81.12889686377851,92.87109314900134,110.75570615845807,190.75759155746834,184.49863008103893,216.3394597954022,175.78134821214618,152.69722462754555,173.7842268191576,224.82054121269738,165.42706080757353,114.5869364760326,114.23502746636805,87.704993582619025,79.4537410344517,56.17794317645394,188.37863398634295,171.14287819157565,148.10557636067563,142.54633395016225,247.70991720824054,235.71533694531055,218.98294590636144,235.20409834027396,93.85369800979653
HAH_RS08050,32200.018972773843,27208.429010448977,31966.102334302977,29450.696138615178,29317.719264331492,23745.44995286966,27070.39851906805,34376.77326082199,25520.225764260318,26937.797703020962,30569.140720823576,23888.390098517873,23951.14930022178,26356.045113832977,27152.784193303098,30332.163330281834,23555.505716815023,17488.253056047546,12655.515295254509,12896.583155207942,25404.928423790483,25335.4845974714,28387.37456187706,25034.137217100073,31933.57467776058,21076.56592680002,21998.248478837308,27807.004526278888,21839.755526879653
HAH_RS19925,770.3234347718762,994.6850354683539,923.8468722001069,712.084281439857,752.8006941545958,609.9942254559406,742.9151982321188,1623.7887596616024,1007.967092024659,924.7451418705427,917.1200776285888,820.2022351422446,828.6400219191621,856.6078954539349,1072.174137859086,834.3708966701403,515.2728898482985,457.5379385498867,310.87240424159256,280.8897158822697,733.2406022428057,517.6543846535312,832.6509675779611,836.5219071285837,526.5646485683943,432.2702984236685,495.19140032483824,600.9464712594,784.616915361899
HAH_RS08055,38.703446479624255,72.70473246537756,41.68984080325392,33.292252119266045,22.64062238058935,27.439186612204942,17.03933940899355,101.48679747885015,107.36360959518085,110.29070499373445,105.46880892728771,102.52527939278058,95.52378030457007,125.94113651266845,93.05272170426011,48.949759271314896,36.4579874892664,44.772479241476844,16.970701968523663,16.85338295293618,77.71674585983655,102.1222935711048,79.36758159040991,102.78340921669594,77.49988637801678,85.85159236985751,83.93074581776919,79.38138318984247,49.42961428515951
HAH_RS08060,501.89630596157906,589.0137021470443,495.2753087426566,301.47983863557585,349.0429283674191,346.1558926462777,323.74744877087744,717.9251229059399,560.7924462350222,585.3891265052059,631.284320101012,615.1516763566834,818.2820216451726,614.0931449791271,761.9983988448855,558.4722535045472,559.0224748354182,555.0560782676239,161.9930642449986,162.9160352117164,663.9713287590384,523.9930097717378,651.2393525141671,787.0058121774747,624.3448790453314,683.8004023844792,570.7290715608306,639.7551474855452,495.5475254917257
HAH_RS08070,1880.238399945617,2293.886993871405,1725.9594092547125,1512.9479018644236,1403.7185875965397,1355.0736773104286,1521.613009223124,3481.5609690661095,3306.3822294748898,3414.7699046137013,3127.379464713488,3207.732411640082,3300.749420644662,4142.526639011739,3771.7369864126763,2034.752493346249,1810.746711966898,1708.7140707774588,1167.8928536520375,859.5225305997452,3519.216991870425,2740.398926104612,2530.550302315659,2239.4779307433387,3220.95322171066,3666.013611021635,2732.327279758468,3496.3089218281725,2016.6031245704949
HAH_RS19095,1147.3699133798286,1881.8935099009323,1354.0860292896873,1290.99955440265,1269.7615718447194,1110.2317044630615,1305.2133987289058,2914.926349809196,2574.6419000009387,2600.315467736893,1977.922300752323,2367.897676188581,2927.8614107810395,3100.6499642251183,3156.555104034512,1461.8178109660857,1440.698138950844,1417.386294891137,1133.95144971499,786.4912044703551,3237.916161747321,2502.348338331968,2362.602830557381,2573.3364497318767,2721.9118972765145,3305.2863062395145,2374.477099862707,3432.215805030448,1576.1164352445164
HAH_RS19485,2385.880200727805,3150.5384068330277,2246.2486224793215,3917.3883327003045,3928.1479830322523,3545.9871929618694,4501.7934718560955,3643.1880909768706,3135.434346235961,2738.885840677739,2749.8316994230518,2909.972823616368,3761.10498837753,3497.2084188641816,4332.121154898332,2661.086913113301,2998.6694709921617,2682.0555030544965,4357.613428190462,3473.6694864107353,4160.380145214076,3289.0421446693754,2776.448077421661,2793.90814542318,3437.518324766987,3931.852313710755,2945.969178203699,4141.356161526374,3345.5714883892138
HAH_RS19100,297.14258910163136,541.5975722783198,316.84279010472983,308.8781168843016,294.32809094766156,253.28479949727637,306.7081093618839,957.5467280643361,891.2221961541711,981.3044777647656,678.6688574451557,735.1280671354692,1019.6875825283022,1175.103662171923,1091.8186013299853,436.09785532626,494.00573047955976,563.0292595024075,210.59098351849818,136.69966172937126,1386.2302169129541,1001.5027686766279,1194.7655585842062,1158.376524310792,1211.7505599104866,1151.4656555571241,869.8277293841535,1288.9184589047013,523.7036348946647
HAH_RS19490,2654.3073295381023,2841.8067167988884,2091.162414691217,2502.467617631498,2637.6325073386593,2038.9426359530748,2729.7021733207666,4353.595673328822,3184.4255078958977,3626.867414217037,3349.016816807063,3438.959637504651,4635.780567069979,4035.3205476001285,5327.785277133915,3177.2843745198943,3348.058517764298,3207.672142916766,1840.5497680407937,1040.2282478173388,6845.831613566472,4742.700171778068,4243.331058601559,4239.628069222984,7129.989546777543,6914.818606491506,4879.428359133037,7095.519636680215,3609.6132254567747
HAH_RS19495,3157.452133773217,4446.579289911498,2783.2137720252317,3667.696441805809,3720.6089445435164,3837.264712383737,4217.236503725903,5157.972512605634,4146.528533685722,4243.364175464066,4568.786520053086,4259.161872646895,5704.956373129565,4741.007246406651,5587.298978775796,3624.5071751350897,4916.967246052395,3879.2593315389186,2620.430663048858,1775.2230043759444,10117.53766481807,6533.713913511306,6350.115166354136,5561.557755645014,8987.813925839348,9246.367115062374,7151.662550454097,9421.100159019674,4282.857085847048
HAH_RS19105,2717.9807414884517,3655.2567669912282,2444.69226470281,3926.636180511212,3930.0347015639677,4020.8961920192623,4534.168216733184,4031.2811220765475,3086.443184576024,2847.762562274118,3757.1352513517854,3352.79477503625,5019.026577207592,3902.0935602148265,5104.45874504369,3212.884199444487,3946.5771457130877,3251.217978891353,2251.7035930054803,1742.452537523013,8749.047139894861,4928.633175245458,5494.7877468932,4990.62217598147,7368.283589939857,7474.36012518277,5764.516224120421,8515.56438040962,4198.388757638231
HAH_RS08095,1437.0215128402424,1792.329709037786,1080.6006736203417,1455.6112454367988,1282.9686015667298,1401.5092238849293,1393.8179636556722,2868.881413916014,2728.911940972655,2768.579492022206,2888.9282445300546,2818.3544888398405,3826.705656779464,3468.065015373647,3934.062289830108,1640.9294301179427,1929.8428044318348,2036.841144670474,933.3886082688015,690.9887010703834,3890.905776417469,3061.555932093742,2906.12903662742,2729.3871732141592,3801.8402205440193,3964.2349318853508,3077.2063443914835,3837.9428746674203,2147.99830178421
HAH_RS08100,158.55928073910582,188.61082770003745,161.7565823166252,523.4281860973495,373.57026927972424,487.57323903225705,540.1470592650955,229.28498689666145,225.15087060736954,229.06531037160232,236.92268672071876,211.59472555531312,323.39978633233966,210.24883946742997,300.87046684377435,206.9239823741948,215.10212618667177,183.9964900334665,322.4433374019496,320.21427610578746,249.20043509404113,211.99179562001757,206.21398431079717,249.83120634423173,189.0417789220783,239.48075766328677,200.67078318248454,236.96812907782603,218.36627070279326
HAH_RS19110,158.55928073910582,113.7987116849388,136.74267783467286,504.932490475535,381.1171434065874,445.35910578271097,470.28576768822194,234.92314231215312,165.7360575304248,173.9199578747351,160.49601358500303,254.1318095587008,324.5506752516718,193.5954660442672,241.9370764310763,181.33660820964383,142.18615120813897,145.35722712643852,215.219356782641,263.1000338763926,176.5521726598461,186.63729514719154,185.66344979185175,195.8136482157492,134.71942865711327,180.74019446285794,180.83260689828452,171.6989917884,122.6354987328008
HAH_RS08110,350.82801486369084,292.9263134112313,331.85113279390123,880.3951115983688,762.2342868131748,749.3008651794426,802.5528861635961,444.4745852545937,315.8366379353378,347.8399157494702,296.535491766577,402.46625633974503,522.503569376805,374.70090202116234,411.49981375883914,411.6229756906026,378.55543676354944,303.5942085552197,394.95451854018705,526.2000677527852,408.85766300174885,400.7419658066113,453.5290376594852,495.16094951108994,402.7096899642741,445.8258130083829,446.3589663944998,421.6033462749411,307.2144381520673
HAH_RS08115,332.1005407606468,379.329038949796,243.4686702910029,240.4440430835881,298.1015280110931,284.9453994344359,221.51141231691614,539.3835347487036,495.12344230787284,552.8675083660279,573.200048517868,466.81722957563926,499.4857909901616,534.9896212191039,527.2987563241406,320.3984243213339,466.05460673778884,477.1642308201231,246.0751785435931,216.28508122934767,957.9433674462463,764.860764263585,822.7300198791598,829.0194684996278,1037.9190390625986,988.0463963969567,938.4983395986919,942.5804240986479,430.4756282049334
HAH_RS08120,56.18242230913198,67.43627359107484,13.340749057041254,25.893973870540258,35.8476521025998,23.217773287250335,15.335405468094194,110.88372317133627,117.7872610121887,168.26402428531281,84.06934044928731,107.97875170090721,108.18355841722394,132.1861515463545,116.8328616953488,48.949759271314896,27.3434906169498,29.43943840535464,30.855821760952114,16.85338295293618,108.12764641368564,110.57379372871348,94.24900313861177,93.78048286194885,89.08865443454265,138.5674824215244,101.47990176148457,102.90179302386986,35.03871392365737
