rowname,10_WT_B_S18,11_WT_C_S19,12_WT_D_S20,13_TRMB_A_S21,16_TRMB_D_S24,1_WT_A_S9,2_WT_B_S10,3_WT_C_S11,4_WT_D_S12,5_TRMB_A_S13,7_TRMB_C_S15,9_WT_A_S17,aBWT_C_noglu_24_S20_SP,aCWT_D_noglu_24_S21_SP,RWT_A_glu_24_S41_S1,SWT_B_glu_24_S16_SP,TWT_C_glu_24_S17_SP,UWT_D_glu_24_S46_S1,ZWT_A_noglu_24_S47_S1
HAH_RS08235,38.1573080256653,45.91804381490887,39.59212878029701,36.7075860204373,25.44762432616499,65.76531627749557,66.82967038121464,99.31897818733013,64.67745564380552,62.4089118325591,67.86610973180773,26.34362216237901,19.794208556207526,18.18161678070946,43.50634813181436,50.54948296435972,53.97128271814469,47.45885639022146,41.37986256447309
HAH_RS08245,20.92497536891323,20.871838097685853,37.94245674778463,12.847655107153052,20.358099460931992,29.640705927885328,28.788165702677073,43.36462427897513,48.1320600139948,34.4325030800326,40.10270120515911,23.050669392081634,26.992102576646623,17.575562888019146,25.0998162298929,24.236053476062878,22.42962398676143,37.07723155486052,27.79244500598939
HAH_RS08255,4207.150930055613,4358.039794796806,3464.311268275988,4129.603427299196,3822.2331737899817,6250.483862542818,6354.987578865964,5504.509565734424,6732.4718944575225,6884.348584564019,6085.327839285425,4439.997985284295,3949.8443437159563,3838.1393024077674,3836.088580468632,4084.813698722712,4210.460977764872,4035.4858824310186,3644.515955118742
HAH_RS08260,1424.1292059901532,1447.4619720745138,1359.3297547901973,1886.7699214504769,1855.9800675216334,2216.5690401696747,2267.0680490858194,2059.120223827464,2310.3388806717503,2502.81256762987,2201.5354687242475,1546.5901511163343,1232.0395264984925,1243.016533907837,1232.4009768877415,1275.508871511652,1147.4154520727643,1298.4446490512153,1359.3593657373922
HAH_RS08265,5726.057965657902,5312.926387765933,4990.257898349935,7862.764925577669,8662.371320626564,5357.5575964652735,5718.563487081781,5063.869028706128,5404.327863446354,5733.011762825428,6126.4588148804605,5346.657648039506,6457.710585337279,5379.33435151924,6009.732665977357,5789.646946096049,4722.136774962867,3314.70450100453,6607.190592757212
HAH_RS08270,4546.874059574439,5940.125122601394,4592.686938514453,7380.060169408918,8591.1179725133,5711.393523479404,5877.926547221601,5388.404281374587,4566.529193827757,6194.622507242116,6904.862528016497,4829.6640631028185,6169.195000018012,5125.397770481997,5849.930502647038,5030.7122429599085,4588.960882541472,3225.719145272865,6696.744026665399
HAH_RS08275,17770.227611823546,21753.67325731308,15470.624320901055,23992.078222957814,26560.533763362608,19337.78180176444,21233.328503274533,19603.607891792177,19051.271004289316,22325.17418451614,23626.66065617797,18577.741879094363,20215.885180904916,16808.9047137659,19501.72055008579,17269.91924837166,14788.131464771644,11322.644972223305,21232.810374686873
HAH_RS08280,5588.199304403885,6863.703958423992,5633.629991029761,6774.385000071703,7328.915805935518,5122.284493162683,5467.695185958452,6473.918747196674,5396.807229069167,5225.132342394948,5237.001467637829,5918.533779147818,12788.85820081517,9640.499271024848,12705.526975571785,10977.547307314995,12608.252383558269,11393.833256808637,10120.15564151427
HAH_RS08285,42238.90910350743,42485.67003974444,39173.11208403886,75716.737684356,75596.40933159413,37799.31023453576,43149.34779321255,42988.33124894144,36762.36496256397,42531.673413889024,41504.239198559924,44166.18020615184,30877.76569868033,32296.005887574218,31699.394577272742,33171.54016335189,30468.541408766643,25635.19789703056,31834.70172963829
HAH_RS08290,765.6079223214134,829.6555643830126,618.6270121921407,295.4960674645202,281.6203758762259,438.126684496555,439.0195269658254,370.6975946428519,467.78345826101196,361.5412823403423,355.7829388970526,757.3791371683965,1623.125101609017,1273.925282435043,2130.137737376911,1654.9762230797223,1179.658036553734,992.1867164080674,1295.7455471681276
HAH_RS08295,91.08518689997523,48.00522762467746,117.12671430837864,113.79351666335562,74.64636469008397,52.79750743404574,53.463736304971704,92.32468394878576,81.22285127361623,35.50851880128362,68.89438412168359,65.85905540594753,46.18648663115089,31.5148024198964,60.239558951742964,82.40258181861378,64.48516896193911,48.94194565241588,68.5546976814405
HAH_RS08300,481.27443348500424,438.3086000514029,428.91472845321755,510.2354456840784,493.68391192760083,472.3987507256724,530.5247679493347,598.7115868193986,594.1301157977483,398.125816862877,661.1804326901873,513.7006321663906,515.8490714648021,499.9944614695102,883.5135312922301,742.3156950382687,806.7655377738251,780.1049519142653,581.7885154587112
HAH_RS08305,11138.241300782107,11311.492657040848,10523.257895396442,10929.683737585205,11235.97439414605,10955.945928594614,10083.055037362645,10855.14465822087,10646.210024345475,10734.332835200164,8470.924423797454,10811.861595809718,13880.5387939151,12204.107237104881,12703.853654489794,11286.38387446711,11656.395215620081,9966.359841946507,11850.080940664855
HAH_RS08310,10952.378284269995,12778.782875308163,10279.10643458461,11542.700424126508,11851.806902839242,12240.685276156395,11565.645571050514,11323.762372203344,11381.728066434333,12422.601501843013,10604.593782789894,10677.948183150958,13941.12106858713,12488.34651277664,12791.70301129442,10436.73708546342,11385.837876279771,10390.52337093411,12388.636763892027
HAH_RS08315,3352.9195826423315,3812.2412285423206,4233.058435426755,5241.8432837184455,5315.1604675916615,2594.488040750213,2619.7230789436135,2641.045504474356,2338.9172913050597,2789.032749482641,2876.083468482821,3218.312507503969,5466.200684021793,3624.2022782880863,4268.642080163786,3557.8526502860304,2845.7585433203562,2408.536961803739,4044.727163204989
HAH_RS08320,2170.043033846707,2454.5281602878563,2632.8765638897507,3035.717363890164,2936.65584723944,1523.7175391053552,1609.0528330246293,1442.2234719878502,1477.0525916794654,1452.6212236888755,1767.6036761966284,1977.9669640252905,3125.085653873976,1886.645767944952,2670.6204468606047,2202.018572967999,1802.7810279359499,1444.5289413773658,2395.0911496272633
HAH_RS08325,2429.758904602042,2643.4182950719132,2461.310672508464,2534.658814711195,2644.856421632748,3117.831754789438,2929.1958602473924,2664.826104885407,3187.244849051718,2928.9147932452734,2714.6443892723087,2745.224959504579,2007.0127826991024,1953.917750033577,2212.9671309355576,2223.4847917610828,2280.1114634042165,2209.0614560385893,2164.1050511330404
HAH_RS08330,7318.817855503416,7273.835577043519,6211.015202409093,13003.662347739912,15202.410772450967,9472.058088079855,9114.53889122258,8146.953929056489,9815.931989104065,9836.935723676816,9596.884880711537,7645.138681707075,8434.732142951218,8310.210976569606,7953.2951027120635,7850.403950232138,8474.192312498302,7861.856178892624,7823.882074130524
HAH_RS08335,12.308809040537193,18.784654287917267,14.847048292611378,23.85993091328424,6.786033153643998,16.672897084435498,25.703719377390243,16.7863061725065,19.55364938068539,18.29226726126732,12.339292678510494,13.171811081189505,47.985960136260665,30.908748527206086,58.566237869750104,50.54948296435972,48.36387672145433,41.526499341443774,54.34967023393481
HAH_RS08340,2657.4718718519803,3086.9448546477374,2811.0411434010875,3861.6380493500033,3639.0102786415937,3462.404961201105,3510.099918176412,3529.320872769492,3537.706411028618,3417.425930693236,3633.9216938213403,2883.528975857069,3134.682845901228,2861.7864812836697,3531.544143545931,3510.765460675394,3295.0519488051714,3168.6202086783796,2807.6545554939503
HAH_RS08345,2410.0648101371826,2539.059104583484,2581.7367308818675,3039.388122492208,3462.5734166468496,2424.053981664872,2451.1066798279335,2387.8520530390497,2335.909037554185,2387.678885456011,2492.5371210591197,2373.121296460976,2092.7876864426685,1709.0719773866895,3046.2810297680016,2795.4556537961666,2366.3253306033307,2016.2598519533149,2052.935271109083
HAH_RS08350,4018.8261517353935,5228.3954434703055,3475.8589725035745,2261.1872988589375,2342.8779462955904,5828.103803070453,6252.172701356403,5546.47533116569,5356.195803432359,6062.27257352824,5027.233492103151,3602.4903307053296,3762.6990991845396,3708.44376937204,6444.7961472955,5962.069155111468,5826.7957563108675,3827.8533857237994,3774.2140318133593
HAH_RS08355,1632.1480787752319,2077.7914826246265,1938.3646382020409,2035.435644833248,2234.301415837286,1580.2201347803866,1780.753678465596,2005.963587614527,1598.88686858989,1991.705100035636,1871.4593895740916,1474.145190169792,2288.930298499634,1858.7672888811974,1643.2013025169886,1681.2896525680192,1352.7866967015489,1070.7904473043716,1932.5013427497956
HAH_RS08360,430.8083164188018,398.65210766579975,351.38014292513594,381.75889461254786,368.1422985851869,628.0124568470704,596.3262895554536,451.83140780996666,655.7993176906791,618.7090397193358,503.8544510391785,453.32983137760544,319.1066349061334,329.6933176235316,354.7440693824863,303.2968977861583,408.6397120088098,522.7889649235333,339.6854389620926
HAH_RS08365,2167.5812720385998,2291.7278231259065,2083.53577706313,1952.8435762872641,2196.9782334922443,3593.00932169585,3640.674812613554,2994.9567929447016,3955.8536824001976,3849.9842506361456,3129.0389683922863,2449.956861101248,1644.7187836703342,1787.8589834364304,1678.3410452388387,1779.6187838137598,2157.449457226615,2645.089699123749,1775.628430938211
HAH_RS08370,1190.2618342199466,1154.2126468020276,1253.7507447094051,1152.618201041731,1189.2523101761105,1609.860840708272,1609.0528330246293,1418.4428715767995,1624.4570254723246,1737.7653898203955,1502.3088836086526,1274.3727221050844,660.4067763752874,656.9624196763019,763.0344133887442,811.5615621127341,794.1488742812719,895.0443697343328,730.63249871301
HAH_RS08375,3649.561880519278,4221.329255256964,4000.45467884251,3823.095084028544,3876.5214390191336,4140.436109301482,4484.78495696705,5107.233652985103,4569.537447578631,4815.170352598309,5249.34076031634,3521.2641623713275,4685.829007305854,3798.745799382897,5216.578473112741,4282.164419884938,3963.7351139104967,3661.005843726927,4578.342107319986
HAH_RS08380,4741.353242414927,5643.745021614254,5133.779365178511,4535.222252825028,5103.096931540286,5589.125611526877,6039.345904911612,6612.405773119853,5942.8052848529205,6149.4298469495725,5978.387302738334,4585.985558100812,5283.854035504002,4338.739817769968,5754.551200973446,5326.392095367876,4875.639514122266,4194.917978116919,4983.494194518409
HAH_RS08385,4804.128168521666,4913.230688195249,3977.359270387337,5080.329905228522,5435.612556068842,8467.052902712494,7628.863911209424,7229.302524959467,8023.012753582759,8264.876754929077,7367.586003460641,5470.692202387374,3462.7868483329103,4110.257500225719,4580.716461955454,4367.33683638653,4973.769119064347,5394.737191232205,3824.24043282414
HAH_RS19690,2882.7230772938105,1551.821162562943,3424.7191394956913,2507.128125195867,2285.196664489616,2430.537886086597,1897.9626388264955,1612.884251408333,2668.321077025837,1752.8296099179097,1664.7762372090408,2629.971612544171,1116.873222171467,1322.4095938502683,460.1632975480365,412.70536776381357,679.1970513491195,836.4623438776532,1862.7114252903111
HAH_RS08390,3004.580286795129,2586.020740303277,3200.363743074008,2582.3786765377636,2580.3891066731303,3363.2938507547383,3436.0732063695277,2971.176192533651,3927.275271766888,3488.4429682958034,3134.1803403416657,2778.154487207553,2304.5257355439185,2181.1879597924453,2478.1885224314256,2309.34966693342,2524.033624260247,2541.27345077014,2306.7729354971193
HAH_RS08395,508.3538133741861,291.1621414627176,513.0480021113488,743.3286169138552,525.9175694074098,188.03322823002256,186.09492829230535,260.18774567385077,130.85903816304835,131.2739179926243,185.0893901776574,450.0368786073081,543.4409985431521,398.78346139022756,720.3647257979262,702.84555080582345,332.2388053039037,206.14940744502445,432.9445322044125
HAH_RS08400,10154.767458443184,4952.887180580852,12575.449903841836,22989.96112459988,15394.11620904141,5565.04253796047,4884.734830479242,4051.0952229649024,4163.423191210551,4656.99604157441,3141.3782610707967,9778.972076859774,7749.132737504394,7792.034898319385,7083.168140075776,6637.216359087505,5558.341194219317,7080.268137716164,5601.104083540396
HAH_RS08405,477.5817907728431,404.9136590951055,513.0480021113488,321.1913776788263,393.5899229113519,303.81723576082464,324.89501293021266,373.4953123382696,431.6844132505159,299.13237050778326,301.28439623363124,406.1308416700097,506.8517039392533,399.9955691756082,591.519002484476,499.2627016068953,479.4332127170256,375.96312796628564,423.68038386908273
HAH_RS08410,236.32913357831413,317.2519390848249,260.6481811369553,319.35599837780444,266.3518012805269,272.3239857124465,220.02383787046048,302.15351110511705,239.15617319453668,231.34338006896905,238.5596584512029,266.72917439408747,241.7292741864131,204.2401618366363,317.9310055786434,249.28512146807532,287.3795573303808,227.65420174684357,235.92697760639882
HAH_RS08415,504.6611706620249,447.7009271953615,354.6794869901607,174.36103359707715,166.25781226427793,591.8878464974601,638.4803893343736,591.7172925808542,684.3777283239885,609.0248982280767,593.3143229583796,492.84526462117395,393.4848731173375,447.8738266981431,495.3030402698866,511.72695768029905,640.6461351218734,673.3225250362669,459.5017574323579
HAH_RS08420,407.4215792417811,403.8700671902212,362.92784715272256,312.014481173717,274.83434272258194,416.8224271108874,382.4713443355668,379.09074772910515,499.3701226451961,400.27784830537905,345.50019499829386,372.1036630436035,337.7011944589344,352.72336554576356,386.5371699403507,380.1598102388149,437.37766774184786,457.5330373869788,379.2124718594997
HAH_RS08425,5826.990199790307,6626.8085960152575,5691.3685121676945,5566.705419999315,5780.003738616275,7775.12767370842,6774.472279104973,6934.143308092894,8071.144813596753,7170.56876641679,7915.656253264482,6488.214608409264,6975.359130307191,6921.135454523403,7764.20982044687,7614.275543508212,8076.066486733287,8446.193348197225,7256.916196008341
HAH_RS08430,2719.015917054666,2856.3110436683087,2284.79576502964,2452.0667461652115,2483.6881342337033,4291.418455121648,3553.2821667304274,3270.53198594335,3694.135606074101,3768.207055821068,4020.5528644146693,3052.5672180656675,1882.8491108465278,1936.9482410382482,2467.311935398472,2623.7259034514927,3001.364059728514,3172.3279318338655,2057.8761502212587
HAH_RS08435,1517.676154698236,1318.0565758688615,1586.984495276905,1479.315716623623,1387.7437799201975,2018.3468192769417,1992.5523261352917,2070.311094609135,1988.4557293281603,1991.705100035636,1721.3313286522139,1622.328064833174,1190.0518113792646,1313.3187854599134,1246.6242060846807,1278.2787061946306,1487.3644406221174,1634.3643669382516,1272.893981274314
HAH_RS08440,3250.756467605873,2380.433135041071,3581.4379825843666,4555.411425136268,4565.303804114,2736.2076659679146,3098.8404081381677,3129.2472423247536,3248.9140509446493,2681.431177357539,2643.6934563708733,3134.891037323102,2791.583230926964,2571.4866666850085,2050.65498598225,2073.2212602094933,1939.4615491052773,1965.0932724076074,2417.942715521077
HAH_RS08445,15345.392230837719,20327.08312333625,14330.700946435005,19653.241555342127,21881.56390392507,18627.331131555435,17464.135093774028,17101.049413241,17136.517491857587,18828.123090450328,16534.652189204062,15807.270948350837,22328.46707590379,19970.081818038583,23865.741931923167,20915.021691171518,19960.262570968913,17066.649684702294,17033.063129337366
HAH_RS08450,16689.51417806438,22971.54501031305,17989.673514547452,22180.558852849234,27415.57394072175,27478.786939270194,24050.456147036504,25309.553131596676,17972.812034600745,23813.303927006298,17317.168999899604,20569.978305124278,31873.474371507742,27269.394901600743,32017.325582851383,27574.396727722855,27149.65798447554,22978.985028440355,25379.44316958049
HAH_RS08455,1549.6790582036326,1657.2239449562567,1661.219736739962,829.5914440618828,690.4788733832768,2097.079944397887,2238.2798833831425,2446.6041246428226,2209.562380017449,2313.4338006896905,2226.2140540812684,1512.5629724899281,1026.299722414275,1116.351270335561,1334.4735628893059,1656.3611404212115,1549.0459065857112,1567.6253501395026,1116.0210694627297
HAH_RS08460,2439.605951834472,2803.0878565192097,1898.772509421744,1326.9792346388083,1294.4358240575925,1317.1588696704043,1353.0437880258223,1597.4968040835354,1508.6392560636496,1359.007855940037,1698.7092920749446,2286.4068735098117,3921.652592135903,2742.9999183163677,4409.201051051186,3498.3012046019903,2579.4067584775644,1596.5455907522937,3089.2846648879763
HAH_RS08465,3355.381344450439,3715.1871813880816,3983.9579585173865,3266.975155818919,3192.828598789501,3984.8224031800837,4207.184787691235,3957.3716801684077,3895.688607382704,4627.943617100632,4078.1362302477182,3538.826577146247,3714.7131390482787,3649.6565417810793,2914.925324831562,3067.5919113988157,2960.7103662525087,2845.3067495199957,3785.331009815755
HAH_RS08470,685.6006635579216,862.0069134344257,925.4660102394425,886.4882023935606,844.8611276286778,806.7829644746288,837.9412517029219,916.2525452493132,682.8736014485512,744.602879105705,876.0897801742451,729.9378640825851,1358.002671856177,996.9586534755689,1786.2702550273782,1608.5814921398305,1434.094083653559,1253.9519711853827,1049.319201448355
HAH_RS08475,2449.4529990669016,2769.6929155629123,2387.075431045407,2314.4132985885713,2609.229747576117,2004.4527383732454,2250.6176686842896,2771.1393773112814,1926.7865274352293,2281.15332905216,2839.0655904472897,2516.9135674306276,3048.308117655959,2683.0005829400266,2921.6186091595337,2409.06371552065,2083.852253520054,1520.166493749281,3029.9941155418655
HAH_RS08480,594.5154766579465,488.4010114858489,673.0661892650492,469.85710106159735,486.89787877395685,668.7684274979127,684.7470842136761,657.4636584231713,636.2456683099938,724.1585804019358,430.84696935799144,647.6140448251506,537.4427535261194,522.4184554990519,568.9291678775725,632.2147663898688,556.5350451715179,522.7889649235333,562.0249990100077
HAH_RS08485,6516.28350606039,6744.734481267183,6034.500294930269,5471.265696346179,5803.754854654029,6509.840039411815,6820.738973984275,5802.466500296414,6926.504261388939,7538.5661430846385,5873.503314970995,6701.158887555161,7932.6790350255915,7216.8897541562765,4859.3244221072655,4801.508422943429,4697.604373727347,4130.403595211462,7646.628035981214
HAH_RS08490,2840.873126555984,2025.6118873804119,4896.22659249673,3771.704463599932,2536.279891174444,4251.588756531052,4527.967205521066,8156.74594099045,3438.4340372497536,3416.349914971985,4147.0306143694015,2880.2360230867716,2420.8916888743506,3002.997038280513,5702.678247431667,7881.564590415648,9060.86716490203,8128.070701456522,2063.434639222457
HAH_RS08495,5797.449058093018,4068.9648371438566,9752.861056213163,6722.994379643091,4108.94307453144,10417.781861591448,10734.901360773261,16854.850256044236,8371.970188684221,7887.195236769969,9973.233307406106,6100.743832437605,4748.210755482993,6512.655130850129,11052.28574656284,16312.248906731806,17373.1456292459,14935.450414928913,4175.660459677651
HAH_RS08500,7108.337220910229,6684.206150783894,6915.425160291878,12990.814692632759,13585.638373595284,9851.829632780886,10935.390371916905,8630.95909036376,9229.322507683502,11736.103471684863,8137.763521477671,7201.687708640362,6297.5574433825095,5259.335680766557,5864.990392384974,7269.431125477374,5797.356874828243,4995.786179701906,5264.506694023413
HAH_RS08505,2787.945247681674,1907.6860021284867,3109.6317812858274,5893.402935581207,5668.03419158115,3416.091358188784,3834.9949311066243,3215.9764908827037,3809.953375482776,3947.9016812699883,3279.1670293141638,2553.136047903899,3239.052309197595,2624.2133553490658,3094.8073411457945,3987.177026147716,3553.693550402514,2560.5536111786673,2524.7892263218805
HAH_RS19695,487.42883800527284,533.2754633958735,522.9460343064229,855.286754276189,965.3132161058587,833.6448542217748,682.6907866634849,446.23597241913114,460.26282388382526,631.6212283743481,462.72347544414356,339.17413534062973,367.09259504239407,292.117976276732,578.1324338285332,468.7945200941305,607.7026248913174,484.97018873757554,345.86153785231244
HAH_RS08510,14220.36708453262,11081.902437966302,12205.923368559064,26077.069108918655,26121.13811666416,17943.74235109358,16154.27355430222,12396.68710839605,17240.302246262763,16933.259405327284,16104.833494235947,14274.950259239125,12580.119274222438,12661.67792608607,17044.448541179274,18261.520064878005,20131.989379617557,17312.10095759547,10233.178251205294
HAH_RS08515,5226.320318612093,4645.027568639986,4642.177099489824,9975.286501053835,10621.838393741267,8053.009291782345,6932.807190469696,5248.518396603699,6688.85221506984,7340.579250374451,7012.831338953464,5637.535142749108,4588.057613528223,4925.399985894193,7015.398636255066,6277.137850300285,7612.053640507161,7261.205027703883,4306.5937561503115
HAH_RS08520,12786.390831310036,11242.615591318485,11641.735533439833,24366.495600366277,25159.21791713512,19082.130713136426,17143.352675944196,13431.842655700619,17029.724483701535,18700.077219621457,18257.01179224615,14229.946571378394,12779.860833289622,13622.27334600022,18966.25780384807,19174.18059291946,20437.593006437182,19317.237640082327,11385.63830412032
HAH_RS08525,3813.2690407584223,3853.9849047376924,3739.8064977055546,6845.9647928115555,6579.059142457856,6481.125605544176,5904.658415374087,4785.496118012062,5842.028784198619,6460.398390391118,6237.512448987055,4373.0412789549155,3442.9926397767026,3606.626715400067,5975.429583796503,6207.89198322582,6720.476087033394,6362.452934814064,3155.3689230133286
HAH_RS08530,4343.778710405575,4510.4042129099125,4790.647582415938,7515.878237684536,8172.080425275784,4597.088235002965,4873.4251939531905,4635.818221307212,4916.990755804656,5238.04453104996,4321.837260648301,4295.108063391211,4791.3981196056275,4273.285997359414,4215.095805540014,4159.599235163135,3782.8962705172326,3392.566687269737,4207.158564017772
HAH_RS08535,10592.961060286309,11879.206653297902,10851.542629866404,18979.657351867103,19216.34938283139,12116.564820083375,11267.482426272787,11225.842252863722,11189.199826378353,12010.487480603873,10809.220386375193,10283.891501638705,11040.969602851876,8473.2394737033,11301.610587779776,9365.503521821442,10348.467766892054,10221.451195043946,8712.622704433163
HAH_RS08540,3082.125783750513,3334.276136105315,2890.2254009616813,3540.4466716711772,3158.898433021281,2930.7247986196617,2772.9172464328594,2832.689166610472,2705.92424891177,3093.5451985966793,2994.3350233185465,3127.207480859075,5039.725463310777,4121.772524186836,3499.7510429880667,2663.196047683938,2766.553933617105,2843.8236602578017,3948.9976304065813
HAH_RS08545,3019.3508576437735,3444.89687802305,3022.1991635626714,3905.6871525745282,3730.621726215788,3151.177548958309,2846.9439582397436,2885.8458028234095,2677.3458382784606,2969.803390652812,3156.802376918935,3052.5672180656675,4988.7403806659995,4202.983745807337,3510.62763002102,2625.8032794637265,3065.148302940867,3369.5788037057237,4154.661723450903
HAH_RS08550,3138.7463053369843,3411.5019370667524,3647.4248638848617,5423.54583451961,5308.3744344380175,2744.544114510132,2620.7512277187093,2703.9941526212556,2608.1560020083434,2766.4364193363695,3112.586578154272,3060.250774529695,7779.72378709126,5518.726746838012,4724.6220750068405,3721.9653552525133,3664.439818837149,3682.5106380287466,5809.856226029827
HAH_RS08555,92.31606780402895,58.441146673520386,75.88491349556926,121.13503386744307,74.64636469008397,48.16614713281366,56.54818263025854,57.35321275606388,69.18983627011752,60.256880390057056,48.3288963241661,71.34731002310981,92.97279776400504,56.363012020199335,58.566237869750104,74.09307776967795,38.550916227246205,31.88641913718004,81.52450535090222
HAH_RS08560,200.63358736075625,208.71838097685853,258.9985091044429,286.3191709594109,279.9238675878149,241.75700772431472,277.6001692758146,330.1306880592945,222.61077756472596,259.31978882149554,283.80373160574135,184.40535513665307,291.5147078277835,245.45182653957775,268.56803365985405,256.9021668462665,208.87587337671582,206.89095207612166,288.4238181732677
HAH_RS08565,905.9283453835375,868.2684648637314,897.4215856867321,1062.6846152916596,939.8655917796937,908.6728911017346,1009.6420971438888,1022.5658176751876,1125.0869028271286,1048.0393124984923,1045.7550545037643,900.0737572146162,942.3242921758189,898.1718689670474,973.8728697198445,1024.8388327020875,949.053464939843,903.2013606764021,865.889064408825
HAH_RS08570,539.1258359755291,652.2449405526828,539.4427546315467,554.2845489086031,631.1010832888918,527.9750743404575,641.5648356596605,643.4750699460825,586.6094814205617,597.1887252943155,582.003304669745,534.5559997116073,817.5607958215411,641.2050184663537,773.0743398807014,709.77013751327,581.7683721566245,453.8253142314927,694.1935152607128
HAH_RS08575,11127.163372645622,11017.199739863478,9629.135653774734,11474.791389988699,10443.705023458113,14200.676955637811,12046.81919779526,13469.611844588759,11804.387718432225,11606.981585134741,16020.514994266125,13296.943286460804,13317.30358681574,10447.157002195658,21303.887355392097,18537.118615834377,19868.441297773108,18038.07315143964,14911.57316054684
HAH_RS08580,2280.822315211542,2767.605731753144,1984.5554551123876,2167.5829545068223,2254.659515298218,1343.094487357304,1200.8777693116722,1147.0642551212775,1156.6735672113125,1020.0629037459659,1076.6032862000407,2274.3327133520543,3289.4375673406685,2327.246947930811,2900.7020956346228,1877.9479150595007,1575.6810850699906,1296.9615597890208,2633.48856678975
HAH_RS08585,931.7768443686656,949.6686334447062,941.9627305645663,1126.922890827425,1055.2281553916416,1169.881612091224,1202.9340668618634,1361.0896588207354,1186.7561047200593,1281.5347240099634,1036.5005849948816,1019.7177078687541,779.7718522142358,853.9299348006545,772.2376793397049,832.3353222350737,838.3071965052085,879.4719324812914,869.594723742957
HAH_RS08590,297.8731787810001,223.32866764523862,275.4952294295667,288.15455026043276,283.3168841646369,301.9646916403318,238.53051582218146,214.02540369945788,315.86664384184087,234.57142723272213,213.88107309418191,249.16675961916812,240.52962518300657,205.45226962201693,293.66784988974695,224.3566093212678,268.4545620915509,301.06712022546736,257.54332372216834
HAH_RS08595,5972.234146468646,7204.958511321156,6258.8556913519515,7315.8218938731525,7727.595253712102,5385.345758272666,5476.948524934313,5670.97376861178,4959.106308316902,5578.065498965282,4184.048492404933,6387.230723453477,8047.245514850913,5996.903268170671,6989.4621594841765,6766.706130516755,5100.636679739467,3956.882151534714,6110.632241983534
HAH_RS08600,10484.643540729581,13049.073178673194,11598.84406059451,8593.24588738437,8633.530679723575,8065.050828565549,8863.670590099251,9734.658721206062,8012.4838654546975,9098.788938898615,8564.497393276159,10111.56030665981,12579.519449720734,10104.130498932938,10737.701383148184,10425.657746731506,8131.439620950605,6641.273716106615,10560.511492386946
HAH_RS08605,20927.437130721337,21529.300997762955,12878.989557824114,16823.086673166414,16605.423126966863,45970.88235002965,52995.92861230321,50266.59383357072,46689.602340450394,55428.79784880373,57498.01905868928,23713.650549834838,9846.119195458985,11026.5445236076,21742.29747887423,30430.78874454455,29387.713902904576,21495.895766245932,11585.743908163444
HAH_RS08610,2824.8716748032857,2309.4688855089394,3043.6448999853324,5109.695974044871,4928.356577833953,2771.4060042572783,3049.4892669335786,2866.261778955485,3560.268314160178,2811.629079628912,3231.8664073798736,2734.2484502702546,3146.6793359352932,3299.357391806077,4615.019544136308,4187.990040663665,4668.165492244722,4533.803874528344,2695.867165580971
HAH_RS08615,4367.165447582596,5270.139119665678,4492.056944531198,5658.474385050409,6046.355539896802,4303.459991904851,4347.013021104238,4640.014797850339,4071.671451808873,4392.296174146659,5067.33619330831,4368.650675261186,4757.807947510245,4092.07588344501,6007.222684354368,5788.954487425304,5062.08576351222,3690.6676289708157,4438.144662511995
HAH_RS08620,17512.973502876317,19414.98379846738,16361.447218457737,16990.106189559403,18790.52580244023,23323.53047700477,22102.114218230323,23103.55272875978,23969.76588696941,22436.003803804993,23923.831954852096,19509.647513088523,14665.709066644666,15771.946503372768,17257.796979133363,17740.098685807283,18817.052673393668,20299.042731655034,14739.87761139873
HAH_RS08625,669.5992118052234,605.2833048328897,793.4922476384525,686.4318585821774,707.4439562673867,807.7092365348752,585.0166530294019,632.2841991644116,661.8158251924285,592.8846624093114,616.9646339255247,608.0986115815821,646.0109883344093,538.1758567090001,854.230412357355,771.3989592095442,982.6979009199852,898.0105482587217,846.1255479601215
HAH_RS08630,838.2298956605829,1033.1559858354497,795.1419196709649,1115.9106150212938,1087.4618128714505,1135.6095458621066,1143.3014379063181,1734.5849711590051,1034.8392903008883,1148.108774574837,1284.3147129549673,935.1985867644548,1176.8556723417928,1126.6541865112963,2431.3355321356257,2127.9254951983207,2010.255049813493,1966.5763616698018,1124.0499980200154
HAH_RS08635,6415.351271927985,6577.759776485696,5674.871791842571,6328.387829923389,6548.521993266458,10320.523295265573,10960.0659425192,9345.775961542995,11438.884887700951,11967.446851753832,9701.768868478875,6952.520949021194,4235.360806526707,5101.155614774385,4128.919769817382,4682.4055315753485,5622.1254374316695,6484.807798945104,4669.7483708952395
HAH_RS08640,6055.934047944299,6411.828663609093,6070.793079645541,6768.878862168637,7315.34373962823,10287.177501096701,9063.1314524678,8050.4326685645765,9596.329465290213,10331.902955452284,8334.163929943963,6885.564242691814,4839.384079741888,5749.633279953023,5822.320704794157,5409.4871358572345,7373.73888564782,8964.533045334176,5748.71284701665
HAH_RS08645,2939.3435988802817,2541.1462883932522,2688.965412995172,3043.058881094252,3247.116864018653,4610.056043846415,3226.3308562500233,2558.5128324595325,3415.8721341181936,3116.141528742951,2681.7396087962807,3132.695735476237,1900.2440213959223,2244.8236185249284,2462.2919721524936,2154.9313833573624,3671.4490763330114,4125.954327424878,2518.613127431661
